heure,nb_requetes_min,nb_fichiers,taille_totale_mb,ip_connue,pays_etranger,methode_delete,label
10,4,9,43.04740638291838,1,0,1,0
11,20,9,37.339998020070645,1,0,0,0
13,10,7,42.68705273339832,1,0,1,0
18,11,2,27.7721200516572,1,0,0,0
17,2,1,32.205595956184965,1,0,0,0
13,19,5,31.983041247764607,1,0,0,0
16,3,9,8.052587576620049,1,0,0,0
8,19,8,25.192234107683728,1,0,0,0
15,11,2,15.083177750778821,1,0,0,0
4,346,338,2955.3180781206233,0,1,1,1
23,740,80,768.9880922424012,0,1,1,1
11,11,4,34.3472737355403,1,0,0,0
13,16,9,39.09361178119112,1,0,0,0
9,9,7,17.059774631403346,1,0,0,0
12,20,5,27.83397229318723,1,0,0,0
17,17,8,49.8318910219565,1,0,0,0
16,11,1,5.855553417386236,1,0,1,0
0,211,263,4971.808312849088,0,0,0,1
15,3,5,11.801229542930303,1,0,0,0
15,19,9,7.6221721307476775,1,0,1,0
10,4,1,3.1772923062412346,1,0,0,0
11,5,1,13.112628084497501,1,0,0,0
17,2,7,36.7532427719522,1,0,0,0
13,14,6,33.288882366709416,1,0,0,0
15,7,6,33.947510570748115,1,0,0,0
11,19,2,2.3599611561186564,1,0,0,0
9,14,10,24.185475041963254,1,0,0,0
16,16,5,1.9273764996917266,1,0,0,0
15,13,4,7.46381012005578,1,0,0,0
14,4,9,12.71164082417173,1,0,0,0
16,10,9,43.049306551844985,1,0,0,0
17,17,7,41.54540156909861,1,0,0,0
12,6,7,34.33507363256641,1,0,0,0
23,371,141,2482.5867474995043,0,1,1,1
4,824,444,2708.057542529906,0,1,1,1
16,20,9,16.957974045275854,1,0,0,0
23,307,268,2018.043996034895,0,1,1,1
16,2,6,43.83199934988282,1,0,0,0
22,937,449,2669.298537413898,0,1,1,1
22,915,110,3818.6076903068574,0,1,1,1
16,9,10,34.051892141931155,1,0,0,0
10,18,5,39.945839795525416,1,0,0,0
3,830,492,2850.551929483279,0,0,1,1
8,16,6,31.071306994105157,1,0,0,0
11,15,10,14.317903834911576,1,0,0,0
15,11,6,38.08536242391195,1,0,0,0
2,964,271,3247.1850561439173,0,1,0,1
13,19,1,35.20229885770368,1,0,0,0
10,16,2,4.652116939465826,1,0,0,0
1,246,377,1719.273864134333,0,1,0,1
4,926,405,3580.8813067033366,0,1,1,1
10,14,3,2.187260022626006,1,0,0,0
11,10,4,40.347488439355665,1,0,0,0
17,13,10,5.205373938133148,1,0,0,0
11,18,4,35.67615374367418,1,0,0,0
22,548,336,1826.215683984036,0,1,0,1
15,2,5,20.50246009738049,1,0,0,0
15,10,1,19.85784062666755,1,0,0,0
11,1,5,21.101485675700474,1,0,0,0
2,905,251,1166.0558029625613,0,1,1,1
15,11,6,6.497935815137983,1,0,0,0
17,20,1,43.899856623374106,1,0,0,0
15,12,5,41.04476541048094,1,0,0,0
8,17,9,34.37417163103488,1,0,0,0
4,553,230,4561.182367937248,0,1,1,1
13,11,7,30.34982177997655,1,0,0,0
8,8,4,3.4578160541858183,1,0,0,0
8,8,10,11.018566190409706,1,0,0,0
0,380,122,3908.9753878727142,0,0,1,1
2,110,50,2854.923081913658,0,1,0,1
10,16,3,22.80343577125645,1,0,1,0
10,8,5,13.12344785228814,1,0,0,0
9,5,1,49.080301609107124,1,0,0,0
1,398,275,2291.179511545517,0,1,1,1
18,16,9,18.90355633166622,1,0,1,0
2,901,408,1562.8814636329805,0,0,1,1
18,19,2,38.63004416449772,1,0,0,0
14,1,8,7.900541360080547,1,0,0,0
18,9,9,24.281391151806314,1,0,0,0
14,12,9,34.17880824522106,1,0,0,0
10,11,8,29.86701478861824,1,0,0,0
17,2,3,32.050536595053835,1,0,0,0
22,671,262,3857.4876932413413,0,1,1,1
16,10,10,49.19428018154896,1,0,0,0
9,6,8,23.251258118799676,1,0,0,0
12,5,9,9.901953274275428,1,0,0,0
14,17,2,37.308697224196386,1,0,0,0
8,10,8,5.894411988182964,1,0,0,0
17,17,10,14.221635293420254,1,0,0,0
2,536,435,1714.0522125456287,0,1,1,1
14,10,8,3.741353972716755,1,0,0,0
14,9,2,23.56831112703104,1,0,0,0
22,192,237,2905.818334520156,0,1,0,1
14,4,6,40.60728733534188,1,0,0,0
4,874,242,898.0172539486352,0,1,1,1
11,3,1,33.09703959652874,1,0,0,0
18,14,6,49.64354426918586,1,0,0,0
12,8,5,28.255904736934635,1,0,0,0
9,9,10,11.385338806959586,1,0,0,0
15,3,3,29.724606892369117,1,0,0,0
9,13,6,39.76537169620919,1,0,0,0
11,20,8,41.51617574956171,1,0,0,0
23,267,417,3799.680490463592,0,0,1,1
13,4,4,15.338462126521394,1,0,0,0
8,5,9,49.67482371802811,1,0,0,0
16,12,7,13.28041784550152,1,0,0,0
3,482,119,2559.8308685362003,0,0,1,1
16,6,4,10.897593529942423,1,0,0,0
17,16,5,2.42344234001299,1,0,0,0
22,874,227,4124.8641946396365,0,1,0,1
3,411,340,1093.7941338290916,0,1,0,1
15,7,7,37.0731454661084,1,0,0,0
8,4,5,11.17785386951822,1,0,0,0
15,16,2,1.5405851778389952,1,0,0,0
1,290,476,2217.962896843137,0,1,0,1
15,1,7,47.12786867928799,1,0,0,0
23,759,254,2102.4378809423615,0,1,1,1
13,8,1,48.78473045719038,1,0,0,0
22,360,234,4827.432990341005,0,1,1,1
14,4,2,42.577170443791,1,0,0,0
2,883,415,3946.874738623453,0,1,1,1
15,18,2,48.658476622570596,1,0,0,0
3,990,152,2189.8957454498345,0,1,1,1
17,17,6,19.48022560100809,1,0,0,0
3,776,188,3483.4173607407006,0,1,1,1
13,18,10,18.508667158510914,1,0,0,0
15,16,8,10.614127157482994,1,0,0,0
17,11,3,2.312350845930888,1,0,0,0
3,609,168,3327.6696334839876,0,0,0,1
1,348,86,1698.1569081207626,0,1,1,1
1,631,99,955.5130434280161,0,1,1,1
12,11,6,0.4046788912425686,1,0,0,0
4,645,418,1032.742808227304,0,1,1,1
18,10,8,12.319407741382257,1,0,0,0
23,208,108,2737.145734409975,0,1,0,1
8,8,8,16.665434015181113,1,0,0,0
16,11,6,35.17246161506987,1,0,0,0
18,20,3,15.091720705488257,1,0,0,0
23,544,263,4686.107377746999,0,0,1,1
14,6,1,15.729417558641275,1,0,0,0
1,663,255,2771.1175122768277,0,1,1,1
22,395,335,3749.6145753766486,0,0,1,1
17,4,1,41.45582529252542,1,0,0,0
11,15,5,41.58096225464702,1,0,0,0
22,323,107,1561.8462700254493,0,1,0,1
14,4,8,30.8210454811527,1,0,0,0
15,4,9,23.05752244331686,1,0,0,0
11,12,2,49.04829314437095,1,0,0,0
4,940,233,993.642426100487,0,1,0,1
2,271,68,3627.7302328712517,0,1,1,1
12,15,1,29.020732887883298,1,0,0,0
9,9,6,32.10993875652062,1,0,0,0
12,5,8,5.219123574709257,1,0,0,0
22,703,144,2478.496231368673,0,1,0,1
16,2,4,28.8270362201378,1,0,1,0
0,412,280,2620.3563668010124,0,1,1,1
16,1,5,12.488054707167668,1,0,0,0
2,618,331,1957.6572772238155,0,0,1,1
17,9,6,42.60048668496466,1,0,0,0
2,430,259,3384.067684032829,0,0,1,1
12,10,4,34.54297158702399,1,0,0,0
0,254,57,2721.1079893808537,0,1,1,1
9,11,10,38.473382102935574,1,0,1,0
23,931,452,815.4485853804588,0,1,1,1
14,3,5,8.206267510663823,1,0,0,0
14,1,4,2.2529021336247523,1,0,0,0
10,15,6,18.66346758568712,1,0,0,0
13,2,7,2.6527686004121143,1,0,0,0
18,4,1,37.10336993801566,1,0,0,0
17,3,3,48.62174860253692,1,0,0,0
2,597,353,3496.349056332455,0,1,1,1
9,16,4,34.81175165667859,1,0,0,0
3,819,352,2274.2074565102484,0,1,1,1
11,11,4,13.354164175314555,1,0,0,0
8,8,9,17.386542517196368,1,0,0,0
23,607,435,4971.135086255263,0,1,0,1
17,12,6,48.16805448676789,1,0,0,0
22,150,330,2296.3608479612385,0,0,1,1
12,13,9,1.9311868026540637,1,0,0,0
14,13,2,34.16824466966691,1,0,0,0
12,19,7,19.893056631679706,1,0,0,0
12,9,10,27.263068098209736,1,0,0,0
18,18,1,47.654930113166174,1,0,0,0
8,17,10,45.03270756743243,1,0,0,0
8,10,5,10.58811597564383,1,0,0,0
1,603,402,3401.5363052589905,0,0,1,1
15,16,4,22.893644989342448,1,0,0,0
18,14,5,42.0214919331547,1,0,0,0
16,7,6,35.20149383728829,1,0,0,0
12,5,2,30.822284017283167,1,0,0,0
17,18,9,16.549334472668633,1,0,0,0
14,18,1,5.682506641407817,1,0,0,0
8,17,10,36.21629980947159,1,0,0,0
10,14,3,36.71638567026825,1,0,1,0
13,16,4,11.404498022040972,1,0,0,0
15,6,10,6.6438444082863235,1,0,0,0
16,18,1,19.5836412547472,1,0,0,0
0,938,117,4655.343887047524,0,1,1,1
1,720,417,818.9328242755489,0,1,0,1
14,11,10,48.86872824216052,1,0,1,0
16,12,7,43.03396651184781,1,0,0,0
10,11,4,17.366551808859466,1,0,0,0
14,3,6,47.96895992801165,1,0,0,0
4,124,282,2586.9228912387603,0,0,1,1
16,9,2,36.381358084697524,1,0,0,0
8,6,7,44.124024160925174,1,0,0,0
14,9,9,27.0450799736409,1,0,0,0
16,1,10,16.27538724453319,1,0,0,0
13,18,2,29.886535308825856,1,0,0,0
12,11,10,34.665959469485415,1,0,0,0
18,1,2,33.480029552919895,1,0,0,0
23,912,159,3939.0254706527253,0,1,1,1
3,432,111,4891.3397124290295,0,1,0,1
16,15,5,9.156308446433982,1,0,0,0
18,7,8,36.88190117227554,1,0,0,0
10,1,7,42.744605100637955,1,0,0,0
12,11,2,48.512217867748,1,0,0,0
16,8,10,26.10311608509859,1,0,0,0
22,808,408,3177.360438371238,0,1,0,1
2,112,195,2052.1409592114214,0,1,1,1
8,1,9,36.13741680912347,1,0,0,0
13,18,7,48.69446742960072,1,0,0,0
1,275,86,1901.1990186548453,0,1,1,1
15,1,2,46.478700479841336,1,0,0,0
18,10,4,7.58147188807241,1,0,0,0
9,1,2,9.967741801102115,1,0,0,0
9,20,9,43.25559011170967,1,0,0,0
10,20,1,13.93601481418658,1,0,1,0
13,2,9,39.59537056485359,1,0,0,0
10,18,6,26.589533447768975,1,0,0,0
10,10,10,37.472990331274204,1,0,0,0
12,20,9,38.75460837354157,1,0,0,0
3,851,144,4473.195676388139,0,1,1,1
16,3,2,13.196367986822857,1,0,0,0
0,755,153,3605.076776946486,0,1,0,1
17,16,3,22.382714912855405,1,0,0,0
13,14,7,23.40453093503008,1,0,0,0
14,4,8,39.45762672436335,1,0,0,0
15,14,1,10.42103603676907,1,0,0,0
9,17,4,13.996015471830892,1,0,0,0
16,12,9,41.14828529703344,1,0,0,0
0,955,316,1847.046859877123,0,1,1,1
3,344,367,1596.6097747219396,0,0,1,1
22,524,121,4259.80189548664,0,1,0,1
18,11,5,38.19169522074936,1,0,0,0
15,2,9,20.692606700156112,1,0,0,0
16,9,6,5.666453462434234,1,0,0,0
2,398,321,3375.2593637513114,0,0,0,1
0,119,199,4403.346992845165,0,1,0,1
13,5,5,8.16294061606692,1,0,0,0
1,620,102,2325.5869200750285,0,1,0,1
12,5,5,30.759971087579082,1,0,0,0
14,18,6,19.253926082737014,1,0,0,0
12,18,5,6.5903198527570765,1,0,0,0
2,373,460,942.2455478388638,0,1,1,1
8,10,8,29.916186673408294,1,0,0,0
17,1,3,9.718895996894755,1,0,0,0
10,20,5,16.055499489226516,1,0,0,0
4,502,141,3404.674296932353,0,0,1,1
14,18,7,41.18568582505164,1,0,0,0
15,20,8,20.76776852034796,1,0,0,0
13,14,4,13.413604908764153,1,0,0,0
10,19,4,3.5236466259353594,1,0,0,0
10,17,7,22.894243938022615,1,0,0,0
16,16,10,15.059549180396944,1,0,0,0
4,344,214,3744.5160320776545,0,1,1,1
8,7,5,27.50605999035805,1,0,0,0
10,9,3,12.406712633929773,1,0,0,0
1,488,399,3675.2351206192166,0,1,0,1
1,296,110,4939.715861424025,0,1,1,1
10,15,6,22.411770017545834,1,0,0,0
11,3,5,29.954788257558935,1,0,0,0
16,3,5,10.58163924545049,1,0,0,0
14,5,8,3.634332439485554,1,0,0,0
13,3,4,18.53940172807031,1,0,0,0
3,581,168,4763.517215900682,0,0,1,1
9,11,10,21.521285886411697,1,0,0,0
22,587,282,2345.6811457011036,0,0,1,1
17,3,10,2.371291003927683,1,0,0,0
22,569,409,3493.5905964809463,0,1,0,1
3,597,306,2870.0716959910033,0,0,1,1
18,4,9,25.5466079099163,1,0,0,0
22,732,188,738.8836189532553,0,1,0,1
8,10,1,16.00397370703721,1,0,1,0
18,20,10,16.947217371629527,1,0,0,0
3,155,273,1152.2357238288462,0,1,1,1
11,19,4,0.45882286535616756,1,0,0,0
8,8,1,22.876788489691226,1,0,0,0
23,163,245,2248.656924791234,0,1,0,1
8,20,10,30.887160508071336,1,0,0,0
4,731,186,3225.220300642355,0,1,1,1
23,931,280,4849.583629379059,0,0,1,1
10,8,9,8.805216317924284,1,0,0,0
22,140,335,2243.2903336180007,0,1,1,1
18,3,6,22.386833711479913,1,0,0,0
15,6,8,29.3853243962791,1,0,0,0
15,4,9,45.5310397170537,1,0,0,0
18,10,2,10.908011552805062,1,0,0,0
9,2,7,30.784668039724732,1,0,0,0
8,3,2,2.8079767374829077,1,0,0,0
10,11,10,15.994648584789422,1,0,0,0
15,18,5,8.860282706266473,1,0,0,0
15,4,8,2.7784800248818735,1,0,0,0
2,264,487,2752.854868871045,0,1,0,1
12,9,8,42.925915683355356,1,0,0,0
12,11,5,32.330306102724464,1,0,0,0
10,11,6,36.73656776474689,1,0,0,0
9,12,8,32.83300532249029,1,0,0,0
11,6,3,44.082668612699884,1,0,0,0
0,674,413,3981.0897888333097,0,0,1,1
1,768,120,3114.638152987452,0,1,0,1
16,2,4,10.649711088638904,1,0,0,0
18,19,9,6.818337120088575,1,0,0,0
15,18,1,30.911227133975885,1,0,0,0
3,785,206,1228.112750983761,0,1,1,1
18,3,5,34.96392649211402,1,0,0,0
17,18,1,45.35575024307974,1,0,0,0
10,1,9,48.89774452047105,1,0,0,0
14,12,7,15.793733042290249,1,0,0,0
10,19,3,31.19826577169055,1,0,0,0
12,7,9,30.3856507966308,1,0,0,0
3,299,301,1929.9101547470198,0,1,1,1
14,6,10,28.498352217803884,1,0,0,0
11,10,8,8.953552334564332,1,0,0,0
23,814,116,3929.1481383660316,0,1,0,1
4,969,278,3546.785246744826,0,1,1,1
14,2,10,35.43264107285597,1,0,0,0
15,2,1,35.171972985953396,1,0,0,0
1,803,63,2116.676005405481,0,1,1,1
23,553,197,1237.0565468484724,0,1,1,1
3,514,447,688.2182377255317,0,1,1,1
1,875,154,797.613459057002,0,1,1,1
13,6,6,17.828007941353324,1,0,0,0
13,11,2,48.99691175584017,1,0,0,0
18,10,5,29.61184586586795,1,0,0,0
17,4,6,17.664047728414374,1,0,0,0
18,4,1,20.190801976903213,1,0,0,0
12,7,9,1.7120885237921248,1,0,0,0
17,19,1,49.978663602184824,1,0,0,0
9,14,6,35.896167006887154,1,0,0,0
17,9,9,49.27586628286353,1,0,0,0
18,12,3,49.068641262119876,1,0,0,0
11,13,10,2.8336197300522414,1,0,0,0
2,475,348,1624.356076482487,0,1,1,1
9,11,3,36.58284976705783,1,0,0,0
8,2,7,21.967185052156196,1,0,0,0
1,705,428,1180.1102605924038,0,1,1,1
23,488,217,2724.3281632844432,0,1,0,1
11,17,8,17.480184802118764,1,0,0,0
4,216,382,2653.2205925748517,0,1,1,1
17,19,3,28.19913365411452,1,0,0,0
11,3,6,12.907231282981469,1,0,0,0
18,13,6,29.42517335565011,1,0,0,0
22,108,475,805.78379745652,0,1,1,1
12,1,6,23.369933776657994,1,0,0,0
2,276,413,1871.0791664527196,0,1,0,1
12,15,2,34.40050751155501,1,0,0,0
18,1,10,28.987149284900795,1,0,0,0
2,503,363,4726.126099684129,0,1,1,1
17,9,1,9.102761990846634,1,0,0,0
4,190,145,1394.938400037055,0,1,1,1
12,12,1,43.303334026195074,1,0,0,0
22,945,322,4547.530392670553,0,1,1,1
8,8,1,40.2717854584836,1,0,0,0
16,18,9,20.461404336648563,1,0,0,0
17,14,3,33.25212795692625,1,0,0,0
9,5,10,21.742199573002967,1,0,0,0
17,3,9,44.4473539515367,1,0,0,0
23,791,433,1588.0863577456064,0,1,1,1
0,776,434,2839.770108119208,0,1,1,1
1,924,95,2488.3713750944053,0,1,0,1
8,11,2,35.216439017096356,1,0,0,0
15,10,7,5.9221292426800165,1,0,0,0
9,8,2,23.126249919521292,1,0,0,0
4,981,333,1221.5453409399436,0,1,1,1
16,15,1,27.914549122266425,1,0,0,0
9,12,9,24.070459127292278,1,0,0,0
12,18,3,47.35147667167818,1,0,0,0
9,12,5,47.21669255200657,1,0,0,0
17,20,2,23.663762152063548,1,0,0,0
9,13,7,29.834832575220293,1,0,0,0
9,7,3,11.913135595914836,1,0,0,0
16,13,3,39.04776983841983,1,0,0,0
1,235,233,1831.0569269640798,0,1,0,1
1,705,126,4611.896243554752,0,1,1,1
8,2,7,25.379869153318857,1,0,0,0
2,515,85,3192.166317174962,0,1,1,1
13,10,5,22.351196578672667,1,0,0,0
12,13,4,22.39210253814203,1,0,0,0
18,18,4,24.02177090289865,1,0,0,0
11,13,9,18.352174965337763,1,0,0,0
10,8,2,25.775609529834256,1,0,0,0
15,10,9,7.982983541382168,1,0,0,0
4,619,219,3412.597784210228,0,1,1,1
3,355,133,3717.220923431443,0,1,1,1
23,423,473,4302.47698413098,0,1,0,1
2,477,244,4191.1913402713835,0,1,1,1
18,20,6,4.760021283770577,1,0,1,0
2,580,323,537.4269976836798,0,1,1,1
9,18,2,16.963734153971995,1,0,1,0
10,6,1,6.3394915455270064,1,0,0,0
16,14,10,29.84672958596026,1,0,0,0
0,772,199,4140.031008558052,0,1,0,1
4,795,217,1187.3149302779639,0,1,0,1
9,19,8,7.542310184071628,1,0,0,0
18,14,7,22.65438695526318,1,0,0,0
15,7,2,1.3842110673111188,1,0,0,0
23,882,288,3055.0518601617123,0,0,1,1
18,2,1,20.678371898538078,1,0,0,0
14,14,3,24.38484376304993,1,0,0,0
8,5,8,46.027859483341324,1,0,0,0
10,13,3,37.00879891993207,1,0,0,0
12,11,2,27.699260626670974,1,0,0,0
0,135,87,816.855472110588,0,1,1,1
16,3,2,45.24849125943344,1,0,0,0
15,6,1,13.081800064573304,1,0,0,0
10,19,4,42.869848253171284,1,0,0,0
11,9,7,48.183317530219654,1,0,1,0
8,12,4,32.54219025316876,1,0,0,0
18,3,10,29.347325734907017,1,0,0,0
11,15,6,29.625377655742327,1,0,0,0
8,1,2,2.3685439842379643,1,0,0,0
11,5,5,14.543411847750136,1,0,0,0
11,5,4,41.201303417898956,1,0,0,0
18,19,5,13.13901444869748,1,0,0,0
14,7,8,41.24525177100955,1,0,0,0
18,7,7,41.79968737949392,1,0,0,0
16,1,2,46.32571245210557,1,0,0,0
4,475,67,4902.050522494261,0,1,1,1
15,3,7,30.72182224242036,1,0,0,0
14,18,5,48.01069982751368,1,0,0,0
10,3,1,14.980292449357524,1,0,0,0
12,1,3,34.93715580991252,1,0,0,0
2,661,277,1108.0170859615514,0,1,1,1
17,2,2,13.677931892956325,1,0,0,0
3,603,292,1118.807250537266,0,0,0,1
0,742,473,4021.6236364498654,0,1,0,1
15,3,9,22.329586340142303,1,0,0,0
23,433,492,2642.696332949181,0,1,1,1
18,14,9,14.367806213245641,1,0,0,0
3,372,127,3650.248397024265,0,1,1,1
17,6,8,2.2802521549302655,1,0,0,0
23,248,385,4698.634758903081,0,1,1,1
11,15,6,46.530549163601115,1,0,0,0
12,16,8,22.079393026986914,1,0,0,0
11,2,10,17.605692399746264,1,0,0,0
16,16,3,9.575903576655092,1,0,0,0
1,536,209,4593.80927103877,0,1,1,1
14,11,4,2.5596196786531498,1,0,0,0
16,7,4,10.564663543149546,1,0,0,0
18,3,8,42.37195595738863,1,0,0,0
16,9,7,11.182429875682683,1,0,0,0
16,8,2,23.155958118924325,1,0,0,0
10,17,10,38.75284587870716,1,0,0,0
17,10,4,35.684115780651446,1,0,0,0
12,4,1,11.998131222645151,1,0,0,0
12,19,7,44.9013618917636,1,0,0,0
14,10,5,6.454683399704421,1,0,0,0
11,8,2,16.970469551158022,1,0,0,0
13,2,4,38.0974716539185,1,0,0,0
15,17,3,34.62170385993915,1,0,0,0
2,441,399,1862.726344188799,0,0,1,1
12,18,5,11.320865195841552,1,0,1,0
15,16,3,11.046254359447525,1,0,0,0
18,12,3,32.385292414371875,1,0,0,0
18,3,4,17.828641466379636,1,0,0,0
4,685,129,924.2920739189783,0,1,0,1
12,15,9,30.310796897612114,1,0,0,0
9,17,10,5.97495496501824,1,0,0,0
13,2,10,31.92265672885672,1,0,0,0
16,13,8,45.434368443427815,1,0,0,0
18,8,6,20.680056012248542,1,0,0,0
18,20,5,24.578491963568464,1,0,0,0
17,6,6,7.949768056946189,1,0,0,0
17,13,10,1.7158988720616626,1,0,0,0
15,18,4,49.489808821046495,1,0,0,0
23,687,391,1161.875636116361,0,1,1,1
18,16,7,44.24568937894645,1,0,0,0
18,20,2,39.83173810835058,1,0,0,0
16,1,7,26.150007060111555,1,0,0,0
11,4,5,40.22397029226033,1,0,0,0
23,595,437,2440.613628859268,0,0,0,1
16,19,6,43.49804563677455,1,0,0,0
10,6,6,21.148642743382922,1,0,0,0
4,819,437,4111.611273235458,0,1,1,1
11,16,7,5.725908763930045,1,0,0,0
10,16,5,25.492713551968638,1,0,0,0
9,10,2,25.43371666495985,1,0,0,0
11,8,5,34.23367711097224,1,0,0,0
0,694,296,4827.819873446507,0,0,1,1
0,188,268,2263.6254229055603,0,1,1,1
3,741,323,4290.825987211337,0,1,1,1
14,1,5,20.74912248142956,1,0,0,0
22,768,484,3210.3573544244414,0,0,1,1
14,8,9,16.14858894048737,1,0,0,0
11,6,9,3.8457369581682794,1,0,0,0
9,7,10,43.830744560986176,1,0,0,0
3,556,435,3178.0948608267813,0,1,0,1
9,1,6,32.43369887215791,1,0,0,0
10,3,6,6.214130196947947,1,0,0,0
3,523,73,2002.0651562022058,0,1,1,1
23,610,240,2586.5801024154316,0,1,1,1
22,956,403,3647.144749807292,0,1,1,1
15,15,10,43.11496163580417,1,0,0,0
3,189,91,2258.07126269308,0,0,1,1
13,11,3,22.044164535459014,1,0,0,0
14,16,7,32.47743954522596,1,0,0,0
16,14,10,37.13922383678926,1,0,0,0
16,4,5,42.09930047380611,1,0,0,0
13,14,9,45.6485647253269,1,0,0,0
22,287,441,925.2889357092319,0,1,1,1
18,12,1,19.967168172944216,1,0,0,0
8,8,2,45.28045864900579,1,0,0,0
18,11,5,13.131230705532193,1,0,0,0
22,601,319,3307.8671779924116,0,1,0,1
16,5,7,12.218639952870328,1,0,0,0
2,163,239,4554.840627834074,0,1,0,1
4,310,350,4555.286902190073,0,0,1,1
13,3,4,17.405825221693103,1,0,0,0
2,335,448,995.5979061692581,0,1,0,1
12,4,4,26.537743004094626,1,0,0,0
0,800,374,2926.3874559956944,0,1,1,1
0,115,368,3018.315935978837,0,0,1,1
1,549,174,4665.539887688578,0,0,0,1
15,6,10,19.049563877882793,1,0,0,0
18,19,4,21.31443440860016,1,0,0,0
16,10,6,47.35607171236536,1,0,0,0
14,4,5,30.58150313032032,1,0,0,0
4,710,287,1964.2014242551822,0,0,1,1
18,12,1,27.72085696943752,1,0,0,0
9,8,7,40.577514205710706,1,0,0,0
10,19,5,4.350527328971879,1,0,0,0
3,609,140,1218.9181708964838,0,1,0,1
15,16,4,17.85497876552181,1,0,0,0
0,289,125,747.7877210061695,0,1,0,1
23,302,415,3912.8114582517455,0,1,0,1
10,16,8,13.033658268404466,1,0,0,0
15,11,1,2.392551990365826,1,0,0,0
0,754,282,4652.129258801141,0,1,1,1
4,847,372,2880.2598039981103,0,0,1,1
10,2,9,4.097562115505285,1,0,0,0
15,3,10,31.509340776904715,1,0,0,0
8,5,9,10.44635107806511,1,0,0,0
0,249,213,2574.697855505553,0,1,1,1
12,10,1,48.89942978038545,1,0,0,0
2,332,297,2173.5604246575995,0,1,1,1
1,897,349,4720.291059646577,0,1,0,1
16,10,10,44.28404222204666,1,0,0,0
23,375,261,1346.002815966823,0,0,0,1
2,106,203,4929.774913925604,0,1,1,1
14,17,3,36.420121231215795,1,0,0,0
13,4,10,25.419886093703404,1,0,0,0
11,2,9,13.104754439883816,1,0,0,0
0,757,185,3899.6776915184373,0,0,0,1
13,7,7,45.29083871418224,1,0,0,0
0,398,146,783.2727886674163,0,1,0,1
16,3,5,35.64493008520472,1,0,0,0
15,2,3,3.4549448167992294,1,0,0,0
22,925,262,4370.687429250247,0,1,1,1
17,20,2,44.17877500746533,1,0,0,0
8,9,8,5.792948322173734,1,0,0,0
8,3,4,40.252065830742204,1,0,0,0
15,2,3,35.611458487535124,1,0,0,0
3,331,333,2332.7699922595316,0,1,1,1
0,211,134,1741.742312938799,0,1,1,1
11,15,10,21.53468677105684,1,0,0,0
8,17,7,11.551364193314603,1,0,0,0
11,3,3,0.5561589383640222,1,0,0,0
22,233,57,1275.1205403132476,0,0,1,1
2,891,275,3520.0581888066886,0,1,0,1
11,10,4,18.107965350554384,1,0,0,0
11,14,9,38.77111786017384,1,0,0,0
17,7,8,46.4927206565248,1,0,0,0
2,615,398,2403.181062990084,0,0,1,1
8,6,10,21.714503224209704,1,0,0,0
16,8,7,15.094997592495236,1,0,0,0
13,18,9,18.92278170527291,1,0,0,0
1,825,198,4906.659468047316,0,0,0,1
13,11,3,19.403228616376357,1,0,0,0
12,8,2,36.092088133170876,1,0,0,0
8,20,7,33.06046315168834,1,0,0,0
14,7,3,40.021869165908406,1,0,0,0
9,4,8,8.401602857788335,1,0,0,0
8,18,8,32.269258241566,1,0,0,0
13,12,3,11.889815562441541,1,0,0,0
17,2,6,3.3890015285579014,1,0,0,0
23,747,363,2192.5897523721856,0,0,1,1
18,8,1,28.671256543065887,1,0,0,0
9,19,4,23.305195773417516,1,0,0,0
3,738,142,2544.774616452806,0,1,1,1
11,15,5,23.032567908918878,1,0,0,0
10,17,9,34.746167488993585,1,0,0,0
9,18,4,21.56049008915268,1,0,0,0
0,781,212,4901.101533676025,0,0,1,1
22,809,464,4901.380000516336,0,1,0,1
1,438,476,2020.7158487309434,0,1,1,1
18,16,5,26.88086838951746,1,0,0,0
13,3,6,26.317213852525533,1,0,1,0
18,9,10,19.113172413696518,1,0,0,0
11,17,7,35.07226079396411,1,0,0,0
10,4,9,4.438247748207865,1,0,0,0
15,8,5,21.84821520472717,1,0,0,0
14,6,1,5.1527647675694475,1,0,0,0
3,465,97,1968.649113533283,0,1,0,1
11,17,1,36.87258445330511,1,0,0,0
4,445,396,3606.2524800707906,0,0,1,1
22,635,284,4730.404053265976,0,1,1,1
11,19,9,7.577633830982473,1,0,0,0
0,783,345,4271.064961066728,0,1,1,1
15,14,9,24.00364340501171,1,0,0,0
1,383,77,1371.7354685593841,0,1,1,1
15,5,8,22.485213551714107,1,0,0,0
11,15,5,23.220995093315057,1,0,0,0
18,4,2,33.44024457749121,1,0,0,0
8,17,7,23.96817182294097,1,0,0,0
8,8,1,23.641053019929135,1,0,0,0
8,13,2,43.86186278543024,1,0,0,0
1,204,161,1195.4971161873864,0,1,0,1
1,213,486,2594.9043301016472,0,1,1,1
17,9,2,18.693845448394995,1,0,0,0
14,11,6,22.692616830547138,1,0,0,0
1,369,90,2400.077222391617,0,1,1,1
10,10,10,29.549401412376188,1,0,0,0
10,6,7,39.6129419974936,1,0,1,0
9,5,7,45.94655872030828,1,0,1,0
4,966,359,2609.4357423788756,0,1,0,1
23,432,282,2693.780296565507,0,0,0,1
13,15,6,21.587749425263894,1,0,0,0
22,135,195,3180.932719807036,0,1,1,1
